exp,seed,domain,mode,fault_tag,n_episodes,mean_return,std_return,success_rate,violation_rate,mean_ep_len,fail_rate,mean_energy,total_timesteps,actuator_dr_range,goal_x_min,goal_x_max,goal_tolerance,fault_goal_x_min,fault_goal_x_max,fault_goal_tolerance,friction_range,safety_max_pitch,safety_max_vspeed,safety_terminate,fault_strength,fault_indices,fault_start_step
MSR_fast_resDR,0,target,eval_fault_goal,a0_s0.5_t50,100,235.99605696682048,22.18979160921301,1.0,0.0,145.55,0.0,86.8252045145756,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",50
MSR_fast_resDR,0,target,eval_fault_goal,a0_s0.5_t150,100,238.55475639118197,21.567073192895915,1.0,0.0,147.07,0.0,84.29283093640555,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",150
MSR_fast_resDR,0,target,eval_fault_goal,a0_s0.3_t0,100,241.90357030881637,21.70408208738677,1.0,0.0,149.23,0.0,92.86970147866174,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",0
MSR_fast_resDR,0,target,eval_fault_goal,a0_s0.3_t50,100,235.48699350444372,21.85594564726431,1.0,0.0,145.41,0.0,91.93975267448404,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",50
MSR_fast_resDR,0,target,eval_fault_goal,a0_s0.3_t150,100,238.53214076481083,21.59474986612238,1.0,0.0,147.06,0.0,84.47339798488629,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",150
MSR_fast_resDR,0,target,eval_fault_goal,a1_s0.7_t0,100,236.34050131675835,20.94556891723411,1.0,0.0,146.36,0.0,88.15168445079048,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",0
MSR_fast_resDR,0,target,eval_fault_goal,a1_s0.7_t50,100,235.4654235646939,21.96385319853546,1.0,0.0,145.37,0.0,87.79112144933664,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",50
MSR_fast_resDR,0,target,eval_fault_goal,a1_s0.7_t150,100,238.57360963578893,21.56928207088799,1.0,0.0,147.08,0.0,84.72093312427376,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",150
MSR_fast_resDR,0,target,eval_fault_goal,a1_s0.5_t0,100,234.36971949221058,23.055935645051424,1.0,0.0,144.81,0.0,89.9313379380299,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",0
MSR_fast_resDR,0,target,eval_fault_goal,a1_s0.5_t50,100,232.74415531450822,22.751625205244565,1.0,0.0,144.04,0.0,90.08959257845476,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",50
MSR_fast_resDR,0,target,eval_fault_goal,a1_s0.5_t150,100,238.465337451949,21.672576431960795,1.0,0.0,147.03,0.0,84.89066372237609,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",150
MSR_fast_resDR,0,target,eval_fault_goal,a1_s0.3_t0,100,236.05623142477742,25.20804402384981,1.0,0.0,145.24,0.0,95.35989165419888,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",0
MSR_fast_resDR,0,target,eval_fault_goal,a1_s0.3_t50,100,230.98047253654062,24.20381412379185,1.0,0.0,143.08,0.0,94.66345401844883,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",50
MSR_fast_resDR,0,target,eval_fault_goal,a1_s0.3_t150,100,238.18178671895905,21.75569864157,1.0,0.0,146.9,0.0,84.92178358404871,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",150
MSR_fast_resDR,0,target,eval_fault_goal,a2_s0.7_t0,100,206.7859239786473,67.32718048917717,0.86,0.0,139.11,0.14,83.09341571540804,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",0
MSR_fast_resDR,0,target,eval_fault_goal,a2_s0.7_t50,100,200.21122288137448,74.35525975263685,0.81,0.0,138.43,0.18999999999999995,81.73707030563018,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",50
MSR_fast_resDR,0,target,eval_fault_goal,a2_s0.7_t150,100,238.65039490422225,21.36592841249328,1.0,0.0,147.12,0.0,85.10593312234592,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",150
MSR_fast_resDR,0,target,eval_fault_goal,a2_s0.5_t0,100,165.89345089191158,93.15560251312917,0.62,0.0,132.07,0.38,87.096315726896,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",0
MSR_fast_resDR,0,target,eval_fault_goal,a2_s0.5_t50,100,163.07209828920918,95.08548983946389,0.62,0.0,130.53,0.38,84.56096581855847,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",50
MSR_fast_resDR,0,target,eval_fault_goal,a2_s0.5_t150,100,238.69133116898368,21.200224749148624,1.0,0.0,147.14,0.0,85.58251507234735,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",150
MSR_fast_resDR,0,target,eval_fault_goal,a2_s0.3_t0,100,127.80358643473832,107.5187588175081,0.43,0.0,123.49,0.5700000000000001,86.53577495611098,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",0
MSR_fast_resDR,0,target,eval_fault_goal,a2_s0.3_t50,100,93.39300719910864,94.51863413007514,0.21,0.0,118.37,0.79,75.60786792667699,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",50
MSR_fast_resDR,0,target,eval_fault_goal,a2_s0.3_t150,100,236.53446720776958,29.32552870214488,0.98,0.0,147.16,0.020000000000000018,86.12534674075407,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",150
MSR_fast_resDR,1,target,eval,,100,631.9711716628074,140.95703273989886,,0.0,227.8,,185.44362234807457,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,,,
MSR_fast_resDR,1,target,eval_fault,a0_s0.7_t0,100,654.9187166559424,146.16494401789447,,0.0,238.03,,201.3481903198728,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",0
MSR_fast_resDR,1,target,eval_fault,a0_s0.7_t50,100,647.646502014531,141.3858895170287,,0.0,232.5,,200.26220548827158,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",50
MSR_fast_resDR,1,target,eval_fault,a0_s0.7_t150,100,637.7090192106754,132.99782221552906,,0.0,229.82,,191.9305942489166,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",150
MSR_fast_resDR,1,target,eval_fault,a0_s0.5_t0,100,672.4778891645656,149.7311686596291,,0.0,253.37,,214.46092919613292,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",0
MSR_fast_resDR,1,target,eval_fault,a0_s0.5_t50,100,668.0508145749445,160.12276043987418,,0.0,242.11,,214.48077827457834,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",50
MSR_fast_resDR,1,target,eval_fault,a0_s0.5_t150,100,637.0413877641989,134.0265614899723,,0.0,229.61,,194.86374728876342,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",150
MSR_fast_resDR,1,target,eval_fault,a0_s0.3_t0,100,677.5352583828932,178.55660456964392,,0.0,263.41,,236.80158235509646,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",0
MSR_fast_resDR,1,target,eval_fault,a0_s0.3_t50,100,675.8399821248812,182.42756002793283,,0.0,255.33,,234.2901840925034,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",50
MSR_fast_resDR,1,target,eval_fault,a0_s0.3_t150,100,634.9064848301316,129.29976055636763,,0.0,229.34,,202.33321142405913,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",150
MSR_fast_resDR,1,target,eval_fault,a1_s0.7_t0,100,645.8767167866092,158.44568246458587,,0.0,239.4,,201.63253616021836,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",0
MSR_fast_resDR,1,target,eval_fault,a1_s0.7_t50,100,642.6324388901891,164.88378923828964,,0.0,236.94,,196.9244274427538,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",50
MSR_fast_resDR,1,target,eval_fault,a1_s0.7_t150,100,636.6281416905969,135.6837058454749,,0.0,229.45,,193.7389117432415,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",150
MSR_fast_resDR,1,target,eval_fault,a1_s0.5_t0,100,659.1934962967695,163.83934742431754,,0.0,251.03,,219.675000459608,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",0
MSR_fast_resDR,1,target,eval_fault,a1_s0.5_t50,100,624.147278076901,162.33589709383625,,0.0,230.3,,197.26745890323363,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",50
MSR_fast_resDR,1,target,eval_fault,a1_s0.5_t150,100,625.3710894255964,131.427942435881,,0.0,228.03,,192.4192919762584,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",150
MSR_fast_resDR,1,target,eval_fault,a1_s0.3_t0,100,648.7387307327824,183.86511524000093,,0.0,259.36,,217.42969457999047,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",0
MSR_fast_resDR,1,target,eval_fault,a1_s0.3_t50,100,658.1917247639713,250.48888438047044,,0.0,263.12,,221.06147018837714,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",50
MSR_fast_resDR,1,target,eval_fault,a1_s0.3_t150,100,647.3876084219901,145.01512917018013,,0.0,234.96,,203.9561172557075,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",150
MSR_fast_resDR,1,target,eval_fault,a2_s0.7_t0,100,534.1407403128266,201.77349498446276,,0.0,202.08,,148.56082743587496,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",0
MSR_fast_resDR,1,target,eval_fault,a2_s0.7_t50,100,485.67210288792694,122.29866281224668,,0.0,182.34,,128.937591932645,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",50
MSR_fast_resDR,1,target,eval_fault,a2_s0.7_t150,100,649.1117977419303,146.98986868752942,,0.0,237.73,,195.93310252828581,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",150
MSR_fast_resDR,1,target,eval_fault,a2_s0.5_t0,100,369.4493574496289,31.2530089659357,,0.0,150.78,,110.02607784422318,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",0
MSR_fast_resDR,1,target,eval_fault,a2_s0.5_t50,100,353.09091634888205,22.657357748104705,,0.0,144.26,,96.95005158280065,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",50
MSR_fast_resDR,1,target,eval_fault,a2_s0.5_t150,100,667.8545597315232,166.0387758013304,,0.0,245.34,,201.455930202562,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",150
MSR_fast_resDR,1,target,eval_fault,a2_s0.3_t0,100,306.21732907163715,39.427944352448236,,0.0,135.61,,104.61420397096896,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",0
MSR_fast_resDR,1,target,eval_fault,a2_s0.3_t50,100,285.5479100663425,42.677752365271616,,0.0,127.11,,83.11044059266278,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",50
MSR_fast_resDR,1,target,eval_fault,a2_s0.3_t150,100,615.2141025305125,140.19655064886555,,0.0,227.43,,189.5984637780051,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",150
MSR_fast_resDR,1,target,eval_goal,,100,236.72577646372076,46.37113150170502,1.0,0.0,144.23,0.0,95.38454004103893,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,,,
MSR_fast_resDR,1,target,eval_fault_goal,a0_s0.7_t0,100,236.96306262929326,43.18962983556692,1.0,0.0,143.54,0.0,97.5899844447081,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",0
MSR_fast_resDR,1,target,eval_fault_goal,a0_s0.7_t50,100,238.3736784192474,43.73741745958035,1.0,0.0,144.44,0.0,98.14631253771833,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",50
MSR_fast_resDR,1,target,eval_fault_goal,a0_s0.7_t150,100,238.1448578965584,43.070770280298284,1.0,0.0,144.53,0.0,97.15059838121233,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",150
MSR_fast_resDR,1,target,eval_fault_goal,a0_s0.5_t0,100,238.60203854087524,48.28729451063067,1.0,0.0,144.12,0.0,100.59095607492782,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",0
MSR_fast_resDR,1,target,eval_fault_goal,a0_s0.5_t50,100,238.23568460918196,44.244180668013904,1.0,0.0,144.24,0.0,100.56423137614155,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",50
MSR_fast_resDR,1,target,eval_fault_goal,a0_s0.5_t150,100,238.14626088282813,43.06957212479656,1.0,0.0,144.53,0.0,97.37208966055361,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",150
MSR_fast_resDR,1,target,eval_fault_goal,a0_s0.3_t0,100,243.68144755294168,45.56032228496003,1.0,0.0,146.98,0.0,113.2487267695868,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",0
MSR_fast_resDR,1,target,eval_fault_goal,a0_s0.3_t50,100,239.37453191045685,43.807106917991476,1.0,0.0,144.94,0.0,106.57816863686254,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",50
MSR_fast_resDR,1,target,eval_fault_goal,a0_s0.3_t150,100,238.1237108486332,43.09058490400776,1.0,0.0,144.52,0.0,97.8407973985694,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",150
MSR_fast_resDR,1,target,eval_fault_goal,a1_s0.7_t0,100,241.49931912992707,42.595812705285596,1.0,0.0,146.49,0.0,102.15578305432689,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",0
MSR_fast_resDR,1,target,eval_fault_goal,a1_s0.7_t50,100,239.10138361025216,42.47282277329932,1.0,0.0,145.15,0.0,100.27648000877642,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",50
MSR_fast_resDR,1,target,eval_fault_goal,a1_s0.7_t150,100,238.14952894635223,43.06694971668034,1.0,0.0,144.53,0.0,97.14405054043455,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",150
MSR_fast_resDR,1,target,eval_fault_goal,a1_s0.5_t0,100,245.8173067478556,42.97653943143472,1.0,0.0,149.16,0.0,109.03736211421914,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",0
MSR_fast_resDR,1,target,eval_fault_goal,a1_s0.5_t50,100,239.80905489187305,42.24688858777889,1.0,0.0,145.61,0.0,102.9639834342344,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",50
MSR_fast_resDR,1,target,eval_fault_goal,a1_s0.5_t150,100,238.13090816579154,43.084457271171274,1.0,0.0,144.52,0.0,97.2815350647032,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",150
MSR_fast_resDR,1,target,eval_fault_goal,a1_s0.3_t0,100,252.36447159340173,47.73287084167243,1.0,0.0,153.71,0.0,118.53146438988915,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",0
MSR_fast_resDR,1,target,eval_fault_goal,a1_s0.3_t50,100,240.16068506144475,41.78865410468864,1.0,0.0,145.99,0.0,107.43750906125292,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",50
MSR_fast_resDR,1,target,eval_fault_goal,a1_s0.3_t150,100,238.08760831247244,43.13012789460242,1.0,0.0,144.5,0.0,97.49229334573668,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",150
MSR_fast_resDR,1,target,eval_fault_goal,a2_s0.7_t0,100,216.6946542475519,71.65453939679743,0.89,0.0,139.98,0.10999999999999999,91.97074154661009,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",0
MSR_fast_resDR,1,target,eval_fault_goal,a2_s0.7_t50,100,220.89713230273952,63.643711477358046,0.93,0.0,139.82,0.06999999999999995,90.13929136660823,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",50
MSR_fast_resDR,1,target,eval_fault_goal,a2_s0.7_t150,100,238.17144147697073,43.04727360383474,1.0,0.0,144.54,0.0,97.086149434619,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",150
MSR_fast_resDR,1,target,eval_fault_goal,a2_s0.5_t0,100,160.52564602278582,108.91822931750349,0.56,0.0,131.1,0.43999999999999995,89.21895058120418,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",0
MSR_fast_resDR,1,target,eval_fault_goal,a2_s0.5_t50,100,158.17236491314208,109.10031300840807,0.55,0.0,130.24,0.44999999999999996,84.36628152685357,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",50
MSR_fast_resDR,1,target,eval_fault_goal,a2_s0.5_t150,100,238.17538588266012,43.0441195578883,1.0,0.0,144.54,0.0,97.05008158074168,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",150
MSR_fast_resDR,1,target,eval_fault_goal,a2_s0.3_t0,100,130.94110142084162,129.11087660723777,0.45,0.0,123.2,0.55,90.70311406084627,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",0
MSR_fast_resDR,1,target,eval_fault_goal,a2_s0.3_t50,100,118.73144578797341,127.04375927772814,0.38,0.0,118.56,0.62,76.6029398742423,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",50
MSR_fast_resDR,1,target,eval_fault_goal,a2_s0.3_t150,100,238.15272579392592,43.0660282548509,1.0,0.0,144.53,0.0,96.84719225390523,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",150
MSR_fast_resDR,2,target,eval,,100,427.11909753666106,74.04935349353276,,0.0,172.39,,103.14972011287901,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,,,
MSR_fast_resDR,2,target,eval_fault,a0_s0.7_t0,100,431.6082378082137,71.66304289639703,,0.0,172.33,,110.88700469963092,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",0
MSR_fast_resDR,2,target,eval_fault,a0_s0.7_t50,100,430.6030260630814,73.52384755450124,,0.0,172.01,,108.51565691027717,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",50
MSR_fast_resDR,2,target,eval_fault,a0_s0.7_t150,100,428.80558086866955,72.51378999228545,,0.0,171.73,,107.6750302821878,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",150
MSR_fast_resDR,2,target,eval_fault,a0_s0.5_t0,100,433.46215207272394,70.33845937648552,,0.0,172.91,,115.66525613937964,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",0
MSR_fast_resDR,2,target,eval_fault,a0_s0.5_t50,100,432.2364063364098,73.84607179023054,,0.0,172.46,,112.72795351574052,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",50
MSR_fast_resDR,2,target,eval_fault,a0_s0.5_t150,100,428.58531021509924,72.3460763746286,,0.0,171.7,,108.28241731832473,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",150
MSR_fast_resDR,2,target,eval_fault,a0_s0.3_t0,100,432.27066085655633,74.91268541143893,,0.0,172.55,,121.77323768317495,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",0
MSR_fast_resDR,2,target,eval_fault,a0_s0.3_t50,100,432.009078076398,75.95929983479677,,0.0,172.16,,119.79283692543628,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",50
MSR_fast_resDR,2,target,eval_fault,a0_s0.3_t150,100,427.9085246810136,71.5874768950846,,0.0,171.64,,109.38676378932462,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",150
MSR_fast_resDR,2,target,eval_fault,a1_s0.7_t0,100,434.39318111722883,72.3034428443069,,0.0,174.07,,111.65589227105083,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",0
MSR_fast_resDR,2,target,eval_fault,a1_s0.7_t50,100,434.003214073923,73.3705593044549,,0.0,173.87,,111.84412514056079,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",50
MSR_fast_resDR,2,target,eval_fault,a1_s0.7_t150,100,428.5749542161855,71.9784429331121,,0.0,171.74,,107.98588457243022,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",150
MSR_fast_resDR,2,target,eval_fault,a1_s0.5_t0,100,440.73976529652856,77.26372967111223,,0.0,175.2,,124.05579961554663,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",0
MSR_fast_resDR,2,target,eval_fault,a1_s0.5_t50,100,440.36661125206484,78.2811935467244,,0.0,175.02,,122.2397057744849,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",50
MSR_fast_resDR,2,target,eval_fault,a1_s0.5_t150,100,428.36623385938213,71.96234994820686,,0.0,171.77,,109.05262246561121,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",150
MSR_fast_resDR,2,target,eval_fault,a1_s0.3_t0,100,433.4297274933782,83.30102847107798,,0.0,173.46,,132.59801572014476,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",0
MSR_fast_resDR,2,target,eval_fault,a1_s0.3_t50,100,439.0776671221234,81.71820174401908,,0.0,174.77,,136.21331596603457,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",50
MSR_fast_resDR,2,target,eval_fault,a1_s0.3_t150,100,427.6509992891956,71.7237442749738,,0.0,171.76,,110.91303950010013,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",150
MSR_fast_resDR,2,target,eval_fault,a2_s0.7_t0,100,346.55122932287645,20.050833773296166,,0.0,145.56,,95.42925627541568,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",0
MSR_fast_resDR,2,target,eval_fault,a2_s0.7_t50,100,348.42303568895875,22.171034105398753,,0.0,146.15,,96.01070957248129,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",50
MSR_fast_resDR,2,target,eval_fault,a2_s0.7_t150,100,427.8174177083744,70.61562824518427,,0.0,171.48,,106.9305421896241,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",150
MSR_fast_resDR,2,target,eval_fault,a2_s0.5_t0,100,313.54833239661673,8.352966601978519,,0.0,133.98,,86.75627968593108,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",0
MSR_fast_resDR,2,target,eval_fault,a2_s0.5_t50,100,314.2943935613168,6.813981650241939,,0.0,134.1,,83.04934072130345,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",50
MSR_fast_resDR,2,target,eval_fault,a2_s0.5_t150,100,428.0509804804308,70.3791752639916,,0.0,171.4,,107.07721105594595,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",150
MSR_fast_resDR,2,target,eval_fault,a2_s0.3_t0,100,289.13692021766167,12.25033260753155,,0.0,126.66,,77.21640416340261,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",0
MSR_fast_resDR,2,target,eval_fault,a2_s0.3_t50,100,287.7876386459857,11.073784768606108,,0.0,126.15,,70.64870927643759,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",50
MSR_fast_resDR,2,target,eval_fault,a2_s0.3_t150,100,427.70134909821564,69.5662486207127,,0.0,171.2,,107.89535577576578,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",150
