timesteps,is_success,time_to_goal,violations,fell
1613658,1,35,2,0
1613700,1,38,0,0
1613826,1,52,0,0
1613844,1,56,0,0
1613856,1,50,0,0
1614054,1,66,0,0
1614066,1,61,0,0
1614150,1,51,0,0
1614216,1,65,0,0
1614270,1,69,0,0
1614384,1,53,0,0
1614438,1,28,0,0
1614480,1,71,21,0
1614516,1,61,0,0
1614684,1,34,0,0
1614732,1,58,0,0
1614786,1,95,0,0
1614954,1,45,0,0
1614972,1,89,0,0
1615002,1,81,0,0
1615038,1,51,0,0
1615086,1,50,0,0
1615206,0,-1,0,0
1615236,0,-1,0,0
1615242,1,45,0,0
1615284,1,55,0,0
1615308,1,51,0,0
1615326,1,48,0,0
1615494,1,41,0,0
1615524,1,53,0,0
1615530,1,41,0,0
1615554,1,53,0,0
1615626,1,53,0,0
1615722,1,38,0,0
1615770,1,74,0,0
1615836,1,52,0,0
1615896,1,47,0,0
1615914,1,60,0,0
1615998,1,62,0,0
1616016,1,41,0,0
1616100,1,44,0,0
1616172,1,75,0,0
1616178,1,44,0,0
1616190,1,49,0,0
1616208,1,35,0,0
1616304,1,48,0,0
1616364,1,44,0,0
1616454,1,47,0,0
1616460,1,45,0,0
1616544,1,56,0,0
1616562,1,64,0,0
1616622,1,43,0,0
1616658,1,59,0,0
1616676,1,37,0,0
1616742,1,33,0,0
1616796,1,39,0,0
1616838,1,63,0,0
1616946,1,48,0,0
1616982,1,60,0,0
1617006,1,35,0,0
1617024,1,47,0,0
1617102,1,71,0,0
1617186,1,58,0,0
1617222,1,46,0,0
1617270,1,48,0,0
1617300,1,33,0,0
1617408,1,31,0,0
1617426,1,67,0,0
1617438,1,28,0,0
1617444,1,43,0,0
1617492,1,81,0,0
1617642,1,34,0,0
1617684,1,46,0,0
1617732,1,48,0,0
1617744,1,42,0,0
1617762,1,56,0,0
1617816,1,86,0,0
1617924,1,27,0,0
1617924,1,40,0,0
1617930,1,48,0,0
1617936,1,32,0,0
1618002,1,45,0,0
1618068,1,42,0,0
1618122,1,33,0,0
1618176,1,41,0,0
1618284,1,58,0,0
1618290,1,61,0,0
1618344,1,57,0,0
1618464,1,66,0,0
1618512,1,65,0,0
1618518,1,57,0,0
1618650,1,60,0,0
1618674,1,65,0,0
1618764,1,41,0,0
1618800,1,76,0,0
1618866,1,36,0,0
1618938,1,71,0,0
1619004,1,34,0,0
1619016,1,42,0,0
1619040,1,96,0,0
1619094,1,70,0,0
1619112,1,41,0,0
1619124,1,31,0,0
1619202,1,33,0,0
1619256,1,36,0,0
1619304,1,30,0,0
1619358,1,57,3,0
1619502,1,41,0,0
1619502,1,65,0,0
1619520,1,53,0,0
1619526,1,72,0,0
1619550,1,41,0,0
1619658,1,50,0,0
1619760,1,35,0,0
1619826,0,-1,3,0
1619832,1,55,1,0
1619904,1,64,0,0
1619928,1,71,0,0
1619946,1,31,0,0
1619982,1,26,0,0
1620054,1,37,0,0
1620090,1,72,0,0
1620222,1,46,0,0
1620306,1,63,0,0
1620312,1,68,0,0
1620324,1,57,0,0
1620408,1,59,0,0
1620480,1,65,0,0
1620540,1,53,0,0
1620552,1,41,0,0
1620558,1,39,0,0
1620570,1,43,0,0
1620684,1,46,0,0
1620726,1,28,0,0
1620756,1,46,0,0
1620774,1,34,0,0
1620870,1,55,0,0
1620900,1,36,0,0
1620912,1,60,0,0
1620954,1,30,0,0
1620984,1,43,0,0
1621098,1,57,0,0
1621134,1,39,0,0
1621176,1,51,0,0
1621182,1,33,0,0
1621218,1,51,0,0
1621254,1,50,0,0
1621284,1,25,0,0
1621296,1,33,0,0
1621416,1,40,0,0
1621428,1,41,0,0
1621500,1,36,0,0
1621518,1,37,0,0
1621524,1,51,0,0
1621584,1,28,0,0
1621776,1,43,0,0
1621794,1,35,0,0
1621830,1,55,0,0
1621866,1,57,0,0
1621944,1,86,0,0
1621998,1,124,2,0
1622010,1,30,0,0
1622064,1,48,0,0
1622130,1,56,0,0
1622154,1,26,0,0
1622244,1,50,0,0
1622262,0,-1,1,0
1622328,1,77,0,0
1622394,0,-1,2,0
1622418,1,44,0,0
1622424,1,69,0,0
1622460,1,55,0,0
1622538,1,46,0,0
1622586,1,32,0,0
1622622,1,34,0,0
1622664,1,40,0,0
1622664,1,34,0,0
1622790,1,77,0,0
1622862,1,40,0,0
1622886,1,58,0,0
1622940,1,46,0,0
1623000,1,35,0,0
1623084,1,24,0,0
1623096,1,85,0,0
1623198,1,89,0,0
1623228,1,57,0,0
1623294,1,72,0,0
1623324,1,54,0,0
1623360,1,44,0,0
1623378,1,49,0,0
1623510,1,52,0,0
1623516,1,48,0,0
1623528,1,28,0,0
1623618,1,54,0,0
1623642,1,44,0,0
1623672,1,27,0,0
1623684,1,60,0,0
1623858,1,57,0,0
1623942,1,50,0,0
1623960,1,72,0,0
1623984,1,45,0,0
1624044,1,60,0,0
1624080,1,37,0,0
1624098,1,80,0,0
1624188,1,38,0,0
1624194,1,42,0,0
1624236,1,32,0,0
1624242,1,43,0,0
1624308,1,38,0,0
1624416,1,38,0,0
1624434,1,56,0,0
1624458,1,37,0,0
1624530,1,56,0,0
1624632,1,65,0,0
1624644,1,56,2,0
1624710,1,46,0,0
1624746,1,55,0,0
1624752,1,37,0,0
1624812,1,59,0,0
1624824,1,30,0,0
1624866,1,39,0,0
1624872,0,-1,5,1
1624968,1,36,0,0
1625010,1,44,0,0
1625022,1,33,0,0
1625100,1,38,0,0
1625130,1,27,0,0
1625220,1,68,14,0
1625238,1,62,0,0
1625376,1,59,0,0
1625394,1,64,0,0
1625448,1,35,0,0
1625472,1,42,0,0
1625526,1,66,3,0
1625544,1,74,0,0
1625622,1,29,13,0
1625646,1,42,0,0
1625688,1,52,0,0
1625712,1,40,0,0
1625760,1,36,0,0
1625862,1,56,0,0
1625886,1,44,0,0
1625886,1,29,0,0
1626030,1,64,0,0
1626036,1,46,0,0
1626042,1,59,0,0
1626066,1,30,0,0
1626138,1,42,0,0
1626168,1,51,0,0
1626288,1,25,0,0
1626306,1,46,0,0
1626312,1,46,0,0
1626348,1,51,0,0
1626348,1,46,0,0
1626444,1,26,0,0
1626594,1,47,0,0
1626606,1,73,0,0
1626702,1,66,0,0
1626702,1,59,0,0
1626762,1,28,0,0
1626774,1,71,0,0
1626774,1,55,0,0
1626930,1,54,0,0
1626972,1,33,0,0
1627002,1,38,0,0
1627038,1,56,0,0
1627050,1,58,0,0
1627236,1,51,0,0
1627266,1,84,0,0
1627308,1,51,0,0
1627314,1,57,0,0
1627350,1,50,0,0
1627392,1,59,0,0
1627524,1,48,0,0
1627566,1,29,0,0
1627590,1,54,0,0
1627614,1,51,0,0
1627710,1,27,0,0
1627740,1,36,0,0
1627764,1,75,3,0
1627836,1,45,0,0
1627878,1,44,0,0
1627896,1,51,0,0
1627968,1,38,0,0
1628058,1,49,0,0
1628058,1,30,0,0
1628136,1,50,0,0
1628148,1,73,0,0
1628226,1,45,0,0
1628226,1,43,0,0
1628304,1,41,0,0
1628322,1,31,0,0
1628406,1,51,0,0
1628436,1,48,0,0
1628448,1,37,0,0
1628502,1,46,0,0
1628556,1,39,0,0
1628676,1,38,0,0
1628700,1,66,0,0
1628724,1,53,0,0
1628772,1,36,0,0
1628778,1,57,0,0
1628862,1,27,0,0
1628868,1,24,0,0
1628994,1,82,0,0
1629024,1,58,0,0
1629042,1,45,0,0
1629084,0,-1,26,1
1629132,1,45,0,0
1629210,1,36,0,0
1629216,1,58,0,0
1629276,1,32,0,0
1629288,1,41,0,0
1629348,1,36,0,0
1629372,1,37,0,0
1629516,1,51,0,0
1629528,1,52,0,0
1629630,1,59,0,0
1629666,1,53,0,0
1629672,1,64,0,0
1629696,1,54,0,0
1629714,1,33,0,0
1629750,1,37,0,0
1629948,1,46,0,0
1629954,1,54,0,0
1629960,1,41,0,0
1629996,1,50,0,0
1630026,1,60,0,0
1630044,1,49,0,0
1630194,1,39,0,0
1630200,1,26,0,0
1630212,1,36,0,0
1630236,1,48,0,0
1630236,1,47,0,0
1630260,1,39,0,0
1630392,1,32,0,0
1630470,1,43,0,0
1630506,1,52,0,0
1630512,1,46,0,0
1630518,1,47,0,0
1630566,1,51,0,0
1630662,1,24,0,0
1630710,1,34,0,0
1630734,1,57,0,0
1630812,1,50,0,0
1630890,1,38,0,0
1630902,1,28,0,0
1630902,1,56,0,0
1631094,1,64,0,0
1631130,1,53,4,0
1631154,1,42,0,0
1631220,1,55,0,0
1631238,1,128,0,0
1631340,1,31,0,0
1631424,1,55,0,0
1631436,1,45,0,0
1631454,1,36,0,0
1631562,1,57,0,0
1631604,1,30,0,0
1631688,1,39,0,0
1631730,1,65,0,0
1631772,1,28,0,0
1631796,1,60,0,0
1631880,1,25,0,0
1631928,1,133,0,0
1631928,1,26,0,0
1631982,1,70,0,0
1632054,1,29,0,0
1632066,1,63,0,0
1632072,1,46,0,0
1632150,1,37,0,0
1632252,1,54,0,0
1632252,1,45,0,0
1632300,1,38,0,0
1632384,1,39,0,0
1632396,1,55,0,0
1632450,1,33,0,0
1632450,1,66,0,0
1632612,1,36,0,0
1632618,1,28,0,0
1632624,1,29,0,0
1632642,1,57,0,0
1632744,1,60,0,0
1632798,1,29,0,0
1632810,1,93,0,0
1632900,1,48,0,0
1632978,1,60,0,0
1632990,1,32,0,0
1633020,1,63,0,0
1633062,1,42,0,0
1633098,1,59,0,0
1633152,1,42,0,0
1633266,1,41,0,0
1633308,1,55,0,0
1633326,1,56,0,0
1633392,1,49,0,0
1633410,1,41,0,0
1633482,1,29,0,0
1633482,1,70,0,0
1633488,1,27,0,0
1633578,1,52,0,0
1633692,1,35,0,0
1633704,1,52,0,0
1633764,1,59,0,0
1633824,1,57,0,0
1633848,1,60,4,0
1633920,1,38,0,0
1633938,1,60,0,0
1633986,0,-1,3,0
1634034,1,45,0,0
1634046,1,37,0,0
1634064,1,60,0,0
1634094,1,29,0,0
1634220,1,39,0,0
1634226,1,27,0,0
1634250,1,36,0,0
1634274,1,56,0,0
1634292,1,41,0,0
1634304,1,35,0,0
1634466,1,32,0,0
1634514,1,37,0,0
1634520,1,49,0,0
1634550,1,55,0,0
1634574,1,54,0,0
1634658,1,59,0,0
1634664,1,25,0,0
1634754,1,30,0,0
1634784,1,39,0,0
1634874,1,59,0,0
1634886,1,37,0,0
1634952,1,33,4,0
1634988,1,55,0,0
1635006,1,37,0,0
1635132,1,43,0,0
1635132,1,111,0,0
1635180,1,32,0,0
1635234,1,47,0,0
1635276,0,-1,1,0
1635336,1,75,0,0
1635402,1,45,0,0
1635432,1,42,0,0
1635492,1,81,0,0
1635534,1,50,0,0
1635534,1,33,0,0
1635612,1,56,0,0
1635672,0,-1,1,0
1635702,1,45,0,0
1635780,1,63,0,0
1635804,1,52,0,0
1635822,1,35,0,0
1636008,1,79,0,0
1636014,1,52,0,0
1636020,1,33,0,0
1636026,1,41,0,0
1636044,1,62,0,0
1636158,1,59,0,0
1636236,1,38,0,0
1636278,1,42,0,0
1636290,1,45,0,0
1636374,1,31,0,0
1636392,1,39,0,0
1636470,1,39,0,0
1636488,1,33,0,0
1636536,1,53,0,0
1636626,1,58,0,0
1636674,1,50,0,0
1636686,1,49,0,0
1636686,1,33,0,0
1636692,1,26,0,0
1636716,1,41,0,0
1636890,1,44,0,0
1636896,1,35,0,0
1636914,1,33,0,0
1637010,1,53,0,0
1637034,1,24,0,0
1637076,1,65,0,0
1637130,1,76,0,0
1637208,1,29,0,0
1637214,1,50,0,0
1637220,1,54,0,0
1637340,1,55,0,0
1637412,1,47,0,0
1637424,1,58,0,0
1637454,1,39,0,0
1637472,1,41,0,0
1637478,1,44,0,0
1637610,1,31,0,0
1637610,1,33,8,0
1637658,1,30,0,0
1637676,1,37,0,0
1637682,1,57,0,0
1637718,1,41,0,0
1637796,1,31,0,0
1637862,1,31,0,0
1637898,1,30,0,0
1637946,1,56,0,0
1637958,1,50,0,0
1637982,1,50,0,0
1638108,1,35,0,0
1638132,1,45,0,0
1638162,1,61,0,0
1638288,1,51,0,0
1638306,1,33,0,0
1638330,1,64,0,0
1638342,1,35,0,0
1638486,1,30,0,0
1638498,1,55,0,0
1638582,1,55,0,0
1638588,1,50,0,0
1638594,1,44,0,0
1638618,1,46,0,0
1638774,1,46,0,0
1638786,1,50,0,0
1638900,1,47,0,0
1638906,1,54,0,0
1638930,1,57,0,0
1638930,1,56,0,0
1639062,1,26,0,0
1639146,1,60,0,0
1639164,1,44,0,0
1639188,1,43,0,0
1639224,1,75,0,0
1639284,1,23,1,0
1639314,1,64,0,0
1639470,1,51,0,0
1639488,1,71,0,0
1639488,1,44,0,0
1639512,1,54,0,0
1639512,1,38,0,0
1639698,1,64,0,0
1639704,1,32,0,0
1639710,1,37,0,0
1639776,1,51,0,0
1639812,1,50,0,0
1639896,1,31,0,0
1639950,1,77,11,0
1639998,1,31,0,0
1640070,1,62,0,0
1640094,1,65,0,0
1640130,1,59,0,0
1640136,1,40,0,0
1640136,1,31,0,0
1640268,1,45,0,0
1640328,1,39,0,0
1640352,1,36,0,0
1640358,1,38,0,0
1640376,1,51,0,0
1640532,1,44,0,0
1640574,1,73,0,0
1640604,1,38,0,0
1640670,1,53,0,0
1640682,1,54,0,0
1640706,1,63,0,0
1640790,0,-1,6,1
1640850,1,53,0,0
1640874,1,50,0,0
1640910,1,40,0,0
1641018,1,69,0,0
1641060,1,25,0,0
1641084,1,49,0,0
1641108,1,39,0,0
1641156,1,75,0,0
1641204,1,31,0,0
1641312,1,77,0,0
1641318,1,27,0,0
1641318,1,35,0,0
1641348,1,48,0,0
1641378,1,29,0,0
1641528,1,30,0,0
1641540,1,76,0,0
1641636,1,53,0,0
1641642,1,54,0,0
1641732,1,59,0,0
1641762,1,75,3,0
1641816,1,48,0,0
1641816,1,46,0,0
1641834,1,33,5,0
1641948,1,31,0,0
1642008,1,61,0,0
1642074,1,43,0,0
1642218,1,67,0,0
1642272,1,73,0,0
1642284,1,35,0,0
1642296,1,94,0,0
1642308,1,60,0,0
1642344,1,56,0,0
1642476,1,43,0,0
1642518,1,35,0,0
1642524,1,40,0,0
1642644,1,62,0,0
1642680,1,56,0,0
1642716,1,70,0,0
1642752,1,38,0,0
1642890,1,29,0,0
1642914,1,66,0,0
1642926,1,41,0,0
1642932,1,30,0,0
1642938,1,49,0,0
1642944,1,78,0,0
1643118,0,-1,1,0
1643172,1,38,0,0
1643184,1,49,0,0
1643208,1,47,0,0
1643226,1,52,0,0
1643256,1,54,0,0
1643400,1,32,0,0
1643418,1,32,0,0
1643454,1,33,0,0
1643490,1,51,0,0
1643496,1,54,0,0
1643520,1,67,0,0
1643670,1,42,0,0
1643730,1,35,0,0
1643748,1,49,0,0
1643784,1,49,0,0
1643826,1,55,0,0
1643874,1,59,0,0
1643976,1,38,0,0
1643988,1,53,0,0
1644030,1,50,0,0
1644078,1,42,0,0
1644186,1,52,0,0
1644222,1,73,0,0
1644252,1,44,0,0
1644276,1,33,0,0
1644324,1,58,2,0
1644354,0,-1,0,0
1644402,1,25,0,0
1644432,1,35,0,0
1644498,1,52,0,0
1644540,1,31,0,0
1644558,1,26,0,0
1644636,1,60,0,0
1644660,1,56,0,0
1644720,1,48,0,0
1644804,1,41,0,0
1644828,1,48,0,0
1644840,1,30,0,0
1644846,1,58,0,0
1644948,1,38,0,0
1644978,0,-1,0,0
1645038,1,67,0,0
1645128,1,54,0,0
1645206,1,60,0,0
1645248,1,70,0,0
1645302,1,54,0,0
1645326,1,63,0,0
1645368,1,55,0,0
1645446,1,40,0,0
1645470,1,57,0,0
1645524,1,46,0,0
1645530,1,27,0,0
1645578,1,42,2,0
1645710,1,68,0,0
1645794,1,54,0,0
1645806,1,46,0,0
1645830,1,51,0,0
1645902,1,54,0,0
1645932,1,37,0,0
1645938,1,82,0,0
1645962,1,26,0,0
1646016,1,37,0,0
1646088,1,31,0,0
1646172,1,57,0,0
1646208,1,45,0,0
1646220,1,48,0,0
1646328,1,61,2,0
1646346,1,55,0,0
1646352,1,44,0,0
1646394,1,29,0,0
1646472,1,44,0,0
1646508,1,56,0,0
1646550,1,37,0,0
1646562,1,35,0,0
1646628,1,39,0,0
1646634,1,48,0,0
1646814,1,57,0,0
1646874,1,52,0,0
1646898,1,65,0,0
1646940,1,52,0,0
1646940,1,51,0,0
1647006,1,76,0,0
1647060,1,27,0,0
1647144,1,34,0,0
1647180,1,40,0,0
1647186,1,52,0,0
1647198,1,64,0,0
1647312,1,51,0,0
1647372,1,38,0,0
1647504,1,54,0,0
1647528,1,78,0,0
1647564,1,63,0,0
1647594,1,66,0,0
1647630,1,53,0,0
1647714,1,25,0,0
1647738,1,61,0,0
1647792,1,44,0,0
1647870,1,61,0,0
1647906,1,52,0,0
1647966,1,38,0,0
1647984,1,45,0,0
1648008,1,23,0,0
1648038,1,68,0,0
1648080,1,29,0,0
1648146,1,59,0,0
1648206,1,37,0,0
1648242,1,39,0,0
1648356,1,53,0,0
1648380,1,69,0,0
1648416,1,45,0,0
1648422,1,30,0,0
1648446,1,61,0,0
1648482,1,46,0,0
1648656,1,50,0,0
1648692,1,41,0,0
1648698,1,53,0,0
1648740,1,54,0,0
1648746,1,54,0,0
1648836,0,-1,4,0
1648980,1,39,0,0
1649028,1,32,0,0
1649034,1,92,0,0
1649136,1,66,0,0
1649148,1,28,0,0
1649178,1,81,0,0
1649190,1,27,0,0
1649310,1,46,0,0
1649388,1,122,0,0
1649430,1,49,0,0
1649430,1,40,0,0
1649454,1,51,0,0
1649484,1,51,0,0
1649526,1,36,0,0
1649700,1,36,0,0
1649706,1,53,0,0
1649760,1,55,0,0
1649820,1,65,0,0
1649832,1,63,0,0
1649832,1,51,0,0
1649946,1,41,0,0
1650006,1,50,0,0
1650006,1,31,0,0
1650030,1,45,0,0
1650102,1,45,0,0
1650156,1,25,0,0
1650174,1,57,0,0
1650264,1,43,0,0
1650288,1,57,1,0
1650384,1,47,0,0
1650420,1,41,0,0
1650426,1,66,0,0
1650552,1,44,0,0
1650612,1,58,0,0
1650642,1,36,0,0
1650666,1,32,0,0
1650708,1,26,0,0
1650738,1,97,0,0
1650882,1,45,0,0
1650924,1,31,0,0
1650936,1,92,0,0
1650942,1,46,0,0
1650960,1,53,0,0
1651068,1,60,0,0
1651086,1,24,0,0
1651182,1,43,0,0
1651212,1,55,0,0
1651230,1,49,0,0
1651254,1,31,0,0
1651344,1,64,0,0
1651392,1,30,0,0
1651470,1,64,0,0
1651524,1,49,0,0
1651572,1,38,0,0
1651626,1,39,0,0
1651650,1,66,0,0
1651758,1,31,0,0
1651812,1,48,0,0
1651842,1,110,4,0
1651890,1,70,0,0
1651908,1,47,0,0
1651926,1,46,0,0
1652070,1,52,0,0
1652094,1,47,0,0
1652112,1,34,0,0
1652124,1,33,0,0
1652160,1,45,0,0
1652190,1,58,0,0
1652220,0,-1,1,0
1652292,1,33,0,0
1652328,1,36,0,0
1652328,1,34,0,0
1652412,0,-1,2,0
1652442,1,37,0,0
1652496,1,51,0,0
1652526,1,61,5,0
1652604,1,46,0,0
1652634,1,37,0,0
1652658,1,55,0,0
1652724,1,38,0,0
1652748,1,51,0,0
1652766,1,40,0,0
1652910,1,46,0,0
1652940,1,29,0,0
1653018,1,60,0,0
1653072,1,78,0,0
1653084,1,56,0,0
1653228,1,84,0,0
1653264,1,30,0,0
1653294,1,64,0,0
1653306,1,48,0,0
1653354,1,47,0,0
1653372,1,72,0,0
1653456,1,27,0,0
1653468,1,34,0,0
1653522,1,28,0,0
1653684,1,76,0,0
1653720,1,69,0,0
1653750,1,63,0,0
1653798,1,46,0,0
1653840,1,62,0,0
1653942,1,81,0,0
1653960,1,35,0,0
1654002,1,27,0,0
1654032,1,52,0,0
1654032,0,-1,4,0
1654092,1,68,0,0
1654170,1,35,0,0
1654248,1,34,0,0
1654266,1,54,0,0
1654290,1,48,0,0
1654344,1,52,0,0
1654398,1,38,0,0
1654494,1,67,0,0
1654500,1,42,0,0
1654620,1,55,0,0
1654662,1,53,0,0
1654692,1,49,0,0
1654710,1,74,0,0
1654776,1,47,0,0
1654818,1,33,0,0
1654890,1,64,0,0
1654938,1,41,0,0
1654980,1,34,0,0
1655028,1,61,0,0
1655040,1,25,0,0
1655100,1,65,0,0
1655178,1,60,0,0
1655208,0,-1,2,0
1655268,1,55,0,0
1655340,1,60,0,0
1655352,1,52,0,0
1655394,1,31,0,0
1655412,1,39,0,0
1655490,1,37,0,0
1655502,1,67,0,0
1655562,1,37,0,0
1655640,1,48,0,0
1655718,1,54,0,0
1655778,1,48,0,0
1655820,1,43,0,0
1655826,1,54,0,0
1655880,1,78,0,0
1655934,1,49,0,0
1655988,1,45,0,0
1656156,1,37,0,0
1656180,1,67,0,0
1656192,1,52,0,0
1656216,1,65,0,0
1656216,1,66,0,0
1656492,1,52,0,0
1656522,1,89,0,0
1656540,1,58,0,0
1656576,1,60,0,0
1656582,1,71,0,0
1656630,1,69,0,0
1656726,1,31,0,0
1656810,1,53,0,0
1656822,1,45,0,0
1656834,1,42,0,0
1656906,1,46,0,0
1656930,1,59,0,0
1657074,1,44,0,0
1657092,1,45,0,0
1657164,1,73,0,0
1657224,1,65,0,0
1657236,1,55,0,0
1657290,1,33,0,0
1657320,1,26,0,0
1657338,1,68,0,0
1657368,1,49,0,0
1657506,1,46,0,0
1657590,1,45,0,0
1657602,1,44,0,0
1657632,1,57,0,0
1657716,1,80,0,0
1657818,1,31,0,0
1657854,1,81,17,0
1657908,1,67,0,0
1657950,1,60,0,0
1657974,1,62,0,0
1657998,1,47,0,0
1658052,1,34,0,0
1658154,1,50,0,0
1658166,1,32,0,0
1658232,1,39,0,0
1658244,1,56,0,0
1658262,1,52,0,0
1658310,1,43,0,0
1658364,1,35,0,0
1658424,1,43,0,0
1658460,1,36,0,0
1658466,1,39,0,0
1658502,1,40,0,0
1658592,1,38,0,0
1658634,1,54,0,0
1658748,1,48,0,0
1658808,1,57,0,0
1658826,1,67,0,0
1658844,1,57,0,0
1658874,1,47,0,0
1659000,1,32,0,0
1659030,1,47,0,0
1659042,1,68,0,0
1659048,1,34,0,0
1659132,1,43,0,0
1659144,1,53,0,0
1659222,1,29,0,0
1659246,1,41,0,0
1659294,1,42,0,0
1659396,1,61,0,0
1659444,1,50,0,0
1659480,0,-1,17,1
1659486,1,59,0,0
1659552,1,43,0,0
1659552,1,51,0,0
1659630,1,31,0,0
1659708,1,26,0,0
1659750,1,59,0,0
1659774,1,49,0,0
1659798,1,41,0,0
1659894,1,44,0,0
1659936,1,75,0,0
1659954,1,34,0,0
1659984,1,35,0,0
1660128,1,55,0,0
1660140,1,31,0,0
1660170,1,46,0,0
1660266,1,93,0,0
1660302,1,53,0,0
1660314,1,63,0,0
1660440,1,45,0,0
1660506,1,30,0,0
1660506,1,63,0,0
1660512,1,35,0,0
1660542,1,67,0,0
1660566,1,42,0,0
1660734,1,49,0,0
1660776,1,39,0,0
1660794,1,47,0,0
1660842,1,56,0,0
1660932,1,61,0,0
1660944,1,73,0,0
1660992,1,36,0,0
1661058,1,54,0,0
1661124,1,55,0,0
1661226,1,64,0,0
1661238,1,49,0,0
1661238,1,30,0,0
1661304,1,62,0,0
1661322,1,55,0,0
1661430,1,34,0,0
1661454,1,55,0,0
1661496,1,32,0,0
1661520,1,47,0,0
1661532,1,49,0,0
1661610,1,48,0,0
1661646,1,36,0,0
1661694,1,40,0,0
1661790,1,49,0,0
1661826,1,49,0,0
1661868,1,43,0,0
1661892,1,41,0,0
1661982,1,77,0,0
1662042,1,42,0,0
1662060,1,39,0,0
1662150,1,76,0,0
1662168,1,50,0,0
1662198,1,51,0,0
1662270,1,48,0,0
1662384,1,57,0,0
1662510,1,60,0,0
1662528,1,60,0,0
1662564,1,84,0,0
1662594,1,66,0,0
1662714,0,-1,22,1
1662714,1,55,0,0
1662732,1,28,0,0
1662858,1,55,0,0
1662918,1,68,0,0
1662918,1,34,0,0
1662966,1,62,2,0
1662978,1,44,0,0
1663050,1,53,0,0
1663104,1,41,0,0
1663116,1,33,0,0
1663212,1,49,0,0
1663290,1,52,0,0
1663290,1,31,0,0
1663302,1,56,0,0
1663410,1,60,0,0
1663428,1,52,0,0
1663440,1,38,0,0
1663536,1,39,0,0
1663614,1,54,0,0
1663650,1,60,0,0
1663674,1,44,0,0
1663692,1,42,0,0
1663704,1,46,0,0
1663782,1,28,0,0
1663794,1,43,0,0
1663872,1,28,0,0
1663956,1,51,0,0
1663986,1,34,0,0
1663998,1,54,0,0
1663998,1,51,0,0
1664046,1,29,0,0
1664142,1,58,0,0
1664214,1,28,0,0
1664214,1,36,0,0
1664226,1,40,0,0
1664316,1,60,0,0
1664340,1,57,0,0
1664352,1,35,0,0
1664466,1,42,0,0
1664484,1,28,0,0
1664508,1,49,0,0
1664586,1,60,0,0
1664676,1,27,0,0
1664706,1,59,0,0
1664742,1,67,0,0
1664790,1,51,0,0
1664820,1,39,0,0
1664826,1,60,0,0
1664952,1,41,0,0
1665024,1,47,0,0
1665042,1,42,0,0
1665102,1,71,0,0
1665198,1,41,0,0
1665210,1,65,2,0
1665228,1,67,0,0
1665276,1,42,0,0
1665348,1,41,0,0
1665366,1,28,0,0
1665390,1,30,0,0
1665510,1,78,0,0
1665552,1,52,0,0
1665558,1,32,0,0
1665600,1,54,0,0
1665708,1,33,0,0
1665726,1,63,0,0
1665774,1,64,0,0
1665804,1,42,0,0
1665816,1,36,0,0
1665864,1,51,0,0
1665894,1,28,0,0
1665954,0,-1,0,0
1666062,1,33,0,0
1666074,1,61,0,0
1666164,1,50,0,0
1666164,1,65,0,0
1666224,1,55,0,0
1666260,1,33,0,0
1666326,1,42,0,0
1666386,1,59,0,0
1666434,1,26,0,0
1666458,0,-1,0,0
1666494,1,55,0,0
1666536,1,62,0,0
1666710,1,42,0,0
1666746,1,52,0,0
1666794,1,52,0,0
1666836,1,50,0,0
1666920,1,89,0,0
1667022,1,38,0,0
1667052,1,51,0,0
1667058,1,58,0,0
1667172,1,56,0,0
1667244,1,125,0,0
1667280,1,37,0,0
1667286,1,44,0,0
1667298,1,63,0,0
1667322,1,45,2,0
1667568,1,54,0,0
1667592,1,51,0,0
1667592,1,68,0,0
1667616,1,53,0,0
1667622,1,57,0,0
1667712,1,65,0,0
1667838,0,-1,0,0
1667868,1,41,0,0
1667904,1,56,0,0
1667946,1,59,0,0
1667952,1,40,0,0
1667958,1,57,0,0
1668090,1,42,0,0
1668144,1,31,0,0
1668228,1,60,0,0
1668312,1,68,0,0
1668330,1,64,0,0
1668366,0,-1,6,1
1668402,1,52,0,0
1668480,1,88,0,0
1668486,1,57,0,0
1668516,1,31,0,0
1668588,1,37,0,0
1668612,1,50,0,0
1668624,1,37,0,0
1668780,1,50,0,0
1668810,1,54,0,0
1668828,1,40,0,0
1668840,1,54,0,0
1668894,1,47,0,0
1669020,1,66,0,0
1669044,1,36,0,0
1669128,1,58,0,0
1669140,1,50,0,0
1669164,1,45,0,0
1669254,1,74,10,0
1669314,1,31,0,0
1669326,1,51,0,0
1669380,1,36,0,0
1669452,1,68,9,0
1669512,1,43,0,0
1669512,1,62,0,0
1669596,1,47,0,0
1669692,1,40,0,0
1669710,1,55,0,0
1669764,1,42,0,0
1669812,1,50,0,0
1669932,1,56,0,0
1669938,1,82,0,0
1669992,1,30,0,0
1670010,1,50,0,0
1670016,1,54,0,0
1670070,0,-1,0,0
1670094,1,55,0,0
1670154,1,27,0,0
1670202,1,31,0,0
1670214,1,46,0,0
1670220,1,48,0,0
1670262,1,28,0,0
1670286,1,36,0,0
1670322,1,28,0,0
1670412,1,25,0,0
1670538,1,56,0,0
1670550,1,56,0,0
1670556,0,-1,0,0
1670610,1,48,0,0
1670616,1,66,0,0
1670646,1,39,0,0
1670766,1,35,0,0
1670832,1,49,0,0
